cap-4915308eeaa1f6a720de,186,checklists-post-hearing-order-entry,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-4915308eeaa1f6a720de; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-5ab1bb63ee55fa859a55,187,checklists-pre-filing,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-5ab1bb63ee55fa859a55; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-df6a3a590d0636fc24f6,188,checklists-redaction,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-df6a3a590d0636fc24f6; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-1ad496929c186071ecb2,189,checklists-referee-hearing,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-1ad496929c186071ecb2; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-b4459ca3fac102e1f35c,190,checklists-safety-planning,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-b4459ca3fac102e1f35c; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-f55370a8287405ecb42d,191,checklists-service,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-f55370a8287405ecb42d; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-e7815883b90c81ee669f,192,child-custody-act-1970,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-e7815883b90c81ee669f; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-82421c31ace90ddcf0f1,193,child-protection-law,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-82421c31ace90ddcf0f1; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-c75fedbe548317fb5ca3,194,decision-trees-can-i-use-this-evidence,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-c75fedbe548317fb5ca3; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-4df857d6d583d25c5d38,195,decision-trees-discovery-dispute-escalation,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-4df857d6d583d25c5d38; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-5fedfa846db18d1a55c7,196,decision-trees-dv-disclosure-and-screening,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-5fedfa846db18d1a55c7; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-b0701a3c2a6567c4dd78,197,decision-trees-emergency-ex-parte,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-b0701a3c2a6567c4dd78; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
